8119	ID:2	data | 8; 4160; 0; 0; 0; 1 
8283	ID:2	data | 6; 4160; 0; 0; 0; 1 
8374	ID:2	data | 4; 4160; 6360; 100; 93; 1 
8404	ID:2	data | 1; 4160; 6360; 100; 93; 1 
8456	ID:2	data | 7; 4160; 0; 0; 0; 1 
8747	ID:2	data | 9; 4160; 0; 0; 0; 1 
8921	ID:2	data | 3; 4160; 6360; 100; 93; 1 
10402	ID:2	data | 7; 4160; 0; 0; 0; 2 
12020	ID:2	data | 8; 4160; 0; 0; 0; 2 
12193	ID:2	data | 6; 4160; 0; 0; 0; 2 
12281	ID:2	data | 4; 4160; 6360; 72; 65; 2 
12318	ID:2	data | 1; 4160; 6360; 72; 65; 2 
12347	ID:2	data | 7; 4160; 0; 0; 0; 3 
12651	ID:2	data | 9; 4160; 0; 0; 0; 2 
12830	ID:2	data | 3; 4160; 6360; 72; 65; 2 
13063	ID:2	network | 8; 6; 3; 1; 3; -15; 0; 2; 1; |  | 6;9;
13187	ID:2	network | 2; 255; 255; 1; 9; 0; 3; 3; 1; | 4:1; 1:1; 3:1;  | 4;1;3;
13226	ID:2	network | 6; 3; 2; 1; 1; -25; 1; 4; 1; | 8:0;  | 8;4;9;3;
13312	ID:2	network | 4; 2; 1; 1; 7; -17; 3; 6; 1; | 6:1; 5:1; 9:1;  | 2;6;1;5;9;3;
13340	ID:2	network | 1; 2; 1; 1; 7; -21; 0; 3; 1; |  | 2;4;5;
13393	ID:2	network | 7; 5; 3; 1; 6; -14; 0; 2; 1; |  | 5;9;
13689	ID:2	network | 9; 4; 2; 1; 7; -34; 1; 5; 1; | 8:0;  | 8;6;4;7;5;
13700	ID:2	network | 5; 1; 2; 1; 1; -18; 1; 4; 1; | 7:0;  | 4;1;7;9;
13858	ID:2	network | 3; 2; 1; 1; 7; -23; 0; 3; 1; |  | 2;6;4;
15934	ID:2	data | 8; 4160; 0; 0; 0; 3 
16095	ID:2	data | 6; 4160; 0; 0; 0; 3 
16185	ID:2	data | 4; 4160; 6360; 58; 51; 3 
16221	ID:2	data | 1; 4160; 6360; 58; 51; 3 
16258	ID:2	data | 7; 4160; 0; 0; 0; 4 
16550	ID:2	data | 9; 4160; 0; 0; 0; 3 
16561	ID:2	data | 5; 4160; 0; 0; 0; 3 
16733	ID:2	data | 3; 4160; 6360; 58; 51; 3 
18214	ID:2	data | 7; 4160; 0; 0; 0; 5 
19840	ID:2	data | 8; 4160; 0; 0; 0; 4 
20007	ID:2	data | 6; 4160; 0; 0; 0; 4 
20090	ID:2	data | 4; 4160; 6360; 30; 23; 4 
20124	ID:2	data | 1; 4160; 6360; 30; 23; 4 
20162	ID:2	data | 7; 4160; 0; 0; 0; 6 
20466	ID:2	data | 9; 4160; 0; 0; 0; 4 
20473	ID:2	data | 5; 4160; 0; 0; 0; 4 
20644	ID:2	data | 3; 4160; 6360; 30; 23; 4 
21898	ID:2	network | 8; 6; 3; 1; 12; -15; 0; 2; 2; |  | 6;9;
22026	ID:2	network | 2; 255; 255; 1; 18; 0; 3; 3; 2; | 4:1; 1:1; 3:1;  | 4;1;3;
22064	ID:2	network | 6; 3; 2; 1; 10; -18; 1; 4; 2; | 8:1;  | 8;4;9;3;
22118	ID:2	data | 7; 4160; 0; 0; 0; 7 
22155	ID:2	network | 4; 2; 1; 1; 16; -17; 1; 6; 2; | 9:1;  | 2;6;1;5;9;3;
22181	ID:2	network | 1; 2; 1; 1; 16; -21; 1; 3; 2; | 5:1;  | 2;4;5;
22219	ID:2	network | 7; 5; 3; 1; 15; -14; 0; 2; 2; |  | 5;9;
22526	ID:2	network | 9; 4; 2; 1; 16; -34; 0; 5; 2; |  | 8;6;4;7;5;
22538	ID:2	network | 5; 1; 2; 1; 10; -14; 1; 4; 2; | 7:2;  | 4;1;7;9;
22701	ID:2	network | 3; 2; 1; 1; 16; -23; 1; 3; 2; | 6:1;  | 2;6;4;
23741	ID:2	data | 8; 4160; 0; 0; 0; 5 
23915	ID:2	data | 6; 4160; 0; 0; 0; 5 
24000	ID:2	data | 4; 4160; 6360; 16; 9; 5 
24037	ID:2	data | 1; 4160; 6360; 16; 9; 5 
24369	ID:2	data | 9; 4160; 0; 0; 0; 5 
24376	ID:2	data | 5; 4160; 0; 0; 0; 5 
24549	ID:2	data | 3; 4160; 6360; 16; 9; 5 
26014	ID:2	data | 7; 4160; 0; 0; 0; 8 
27648	ID:2	data | 8; 4160; 0; 0; 0; 6 
27818	ID:2	data | 6; 4160; 0; 0; 0; 6 
27905	ID:2	data | 4; 4160; 6360; 244; 237; 6 
27942	ID:2	data | 1; 4160; 6360; 244; 237; 6 
27990	ID:2	data | 7; 4160; 0; 0; 0; 9 
28268	ID:2	data | 9; 4160; 0; 0; 0; 6 
28289	ID:2	data | 5; 4160; 0; 0; 0; 6 
28459	ID:2	data | 3; 4160; 6360; 244; 237; 6 
29938	ID:2	data | 7; 4160; 0; 0; 0; 10 
30739	ID:2	network | 8; 6; 3; 1; 21; -15; 0; 2; 3; |  | 6;9;
30863	ID:2	network | 2; 255; 255; 1; 27; 0; 3; 3; 3; | 4:1; 1:1; 3:1;  | 4;1;3;
30901	ID:2	network | 6; 3; 2; 1; 19; -18; 1; 4; 3; | 8:1;  | 8;4;9;3;
30992	ID:2	network | 4; 2; 1; 1; 25; -17; 1; 6; 3; | 9:1;  | 2;6;1;5;9;3;
31021	ID:2	network | 1; 2; 1; 1; 25; -21; 1; 3; 3; | 5:1;  | 2;4;5;
31075	ID:2	network | 7; 5; 3; 1; 24; -14; 0; 2; 3; |  | 5;9;
31366	ID:2	network | 9; 4; 2; 1; 25; -34; 0; 5; 3; |  | 8;6;4;7;5;
31378	ID:2	network | 5; 1; 2; 1; 19; -14; 1; 4; 3; | 7:3;  | 4;1;7;9;
31535	ID:2	network | 3; 2; 1; 1; 25; -23; 1; 3; 3; | 6:1;  | 2;6;4;
31644	ID:2	data | 8; 4160; 0; 0; 0; 7 
31718	ID:2	data | 6; 4160; 0; 0; 0; 7 
31810	ID:2	data | 4; 4160; 6360; 216; 209; 7 
31841	ID:2	data | 1; 4160; 6360; 216; 209; 7 
31881	ID:2	data | 7; 4160; 0; 0; 0; 11 
32181	ID:2	data | 9; 4160; 0; 0; 0; 7 
32191	ID:2	data | 5; 4160; 0; 0; 0; 7 
32365	ID:2	data | 3; 4160; 6360; 216; 209; 7 
35457	ID:2	data | 8; 4160; 0; 0; 0; 8 
35629	ID:2	data | 6; 4160; 0; 0; 0; 8 
35720	ID:2	data | 4; 4160; 6360; 202; 195; 8 
35756	ID:2	data | 1; 4160; 6360; 202; 195; 8 
35791	ID:2	data | 7; 4160; 0; 0; 0; 12 
36089	ID:2	data | 9; 4160; 0; 0; 0; 8 
36096	ID:2	data | 5; 4160; 0; 0; 0; 8 
36271	ID:2	data | 3; 4160; 6360; 202; 195; 8 
37750	ID:2	data | 7; 4160; 0; 0; 0; 13 
39376	ID:2	data | 8; 4160; 0; 0; 0; 9 
39536	ID:2	data | 6; 4160; 0; 0; 0; 9 
39577	ID:2	network | 8; 6; 3; 1; 30; -15; 0; 2; 4; |  | 6;9;
39622	ID:2	data | 4; 4160; 6360; 174; 167; 9 
39662	ID:2	data | 1; 4160; 6360; 174; 167; 9 
39685	ID:2	data | 7; 4160; 0; 0; 0; 14 
39702	ID:2	network | 2; 255; 255; 1; 36; 0; 3; 3; 4; | 4:1; 1:1; 3:0;  | 4;1;3;
39743	ID:2	network | 6; 3; 2; 1; 28; -18; 1; 4; 4; | 8:1;  | 8;4;9;3;
39827	ID:2	network | 4; 2; 1; 1; 34; -17; 1; 6; 4; | 9:0;  | 2;6;1;5;9;3;
39854	ID:2	network | 1; 2; 1; 1; 34; -21; 1; 3; 4; | 5:0;  | 2;4;5;
39901	ID:2	network | 7; 5; 3; 1; 33; -14; 0; 2; 4; |  | 5;9;
40000	ID:2	data | 5; 4160; 0; 0; 0; 9 
40006	ID:2	data | 9; 4160; 0; 0; 0; 9 
40179	ID:2	data | 3; 4160; 6360; 174; 167; 9 
40202	ID:2	network | 9; 4; 2; 1; 34; -34; 0; 5; 4; |  | 8;6;4;7;5;
40214	ID:2	network | 5; 1; 2; 1; 28; -14; 1; 4; 4; | 7:1;  | 4;1;7;9;
40379	ID:2	network | 3; 2; 1; 1; 34; -23; 1; 3; 4; | 6:1;  | 2;6;4;
41650	ID:2	data | 7; 4160; 0; 0; 0; 15 
43278	ID:2	data | 8; 4160; 0; 0; 0; 10 
43447	ID:2	data | 6; 4160; 0; 0; 0; 10 
43529	ID:2	data | 4; 4160; 6360; 160; 153; 10 
43566	ID:2	data | 1; 4160; 6360; 160; 153; 10 
43901	ID:2	data | 5; 4160; 0; 0; 0; 10 
43908	ID:2	data | 9; 4160; 0; 0; 0; 10 
44080	ID:2	data | 3; 4160; 6360; 160; 153; 10 
45553	ID:2	data | 7; 4160; 0; 0; 0; 16 
47173	ID:2	data | 8; 4160; 0; 0; 0; 11 
47352	ID:2	data | 6; 4160; 0; 0; 0; 11 
47438	ID:2	data | 4; 4160; 6360; 132; 125; 11 
47467	ID:2	data | 1; 4160; 6360; 132; 125; 11 
47508	ID:2	data | 7; 4160; 0; 0; 0; 17 
47901	ID:2	data | 9; 4160; 0; 0; 0; 11 
47907	ID:2	data | 5; 4160; 0; 0; 0; 11 
47991	ID:2	data | 3; 4160; 6360; 132; 125; 11 
48408	ID:2	network | 8; 6; 3; 1; 39; -15; 0; 2; 5; |  | 6;9;
48539	ID:2	network | 2; 255; 255; 1; 45; 0; 3; 3; 5; | 4:1; 1:1; 3:1;  | 4;1;3;
48583	ID:2	network | 6; 3; 2; 1; 37; -18; 1; 4; 5; | 8:1;  | 8;4;9;3;
48668	ID:2	network | 4; 2; 1; 1; 43; -17; 1; 6; 5; | 9:1;  | 2;6;1;5;9;3;
48699	ID:2	network | 1; 2; 1; 1; 43; -21; 1; 3; 5; | 5:1;  | 2;4;5;
48748	ID:2	network | 7; 5; 3; 1; 42; -14; 0; 2; 5; |  | 5;9;
49040	ID:2	network | 9; 4; 2; 1; 43; -34; 0; 5; 5; |  | 8;6;4;7;5;
49052	ID:2	network | 5; 1; 2; 1; 37; -14; 1; 4; 5; | 7:1;  | 4;1;7;9;
49211	ID:2	network | 3; 2; 1; 1; 43; -23; 1; 3; 5; | 6:1;  | 2;6;4;
49466	ID:2	data | 7; 4160; 0; 0; 0; 18 
51083	ID:2	data | 8; 4160; 0; 0; 0; 12 
51257	ID:2	data | 6; 4160; 0; 0; 0; 12 
51343	ID:2	data | 4; 4160; 6360; 104; 97; 12 
51373	ID:2	data | 1; 4160; 6360; 104; 97; 12 
51417	ID:2	data | 7; 4160; 0; 0; 0; 19 
51707	ID:2	data | 9; 4160; 0; 0; 0; 12 
51718	ID:2	data | 5; 4160; 0; 0; 0; 12 
51896	ID:2	data | 3; 4160; 6360; 104; 97; 12 
54986	ID:2	data | 8; 4160; 0; 0; 0; 13 
55159	ID:2	data | 6; 4160; 0; 0; 0; 13 
55252	ID:2	data | 4; 4160; 6360; 90; 83; 13 
55284	ID:2	data | 1; 4160; 6360; 90; 83; 13 
55319	ID:2	data | 7; 4160; 0; 0; 0; 20 
55619	ID:2	data | 9; 4160; 0; 0; 0; 13 
55625	ID:2	data | 5; 4160; 0; 0; 0; 13 
55803	ID:2	data | 3; 4160; 6360; 90; 83; 13 
57255	ID:2	network | 8; 6; 3; 1; 48; -15; 0; 2; 6; |  | 6;9;
57274	ID:2	data | 7; 4160; 0; 0; 0; 21 
57377	ID:2	network | 2; 255; 255; 1; 54; 0; 3; 3; 6; | 4:1; 1:1; 3:1;  | 4;1;3;
57417	ID:2	network | 6; 3; 2; 1; 46; -18; 1; 4; 6; | 8:1;  | 8;4;9;3;
57502	ID:2	network | 4; 2; 1; 1; 52; -17; 1; 6; 6; | 9:1;  | 2;6;1;5;9;3;
57534	ID:2	network | 1; 2; 1; 1; 52; -21; 1; 3; 6; | 5:1;  | 2;4;5;
57581	ID:2	network | 7; 5; 3; 1; 51; -14; 0; 2; 6; |  | 5;9;
57875	ID:2	network | 9; 4; 2; 1; 52; -34; 0; 5; 6; |  | 8;6;4;7;5;
57886	ID:2	network | 5; 1; 2; 1; 46; -14; 1; 4; 6; | 7:2;  | 4;1;7;9;
58051	ID:2	network | 3; 2; 1; 1; 52; -23; 1; 3; 6; | 6:1;  | 2;6;4;
58888	ID:2	data | 8; 4160; 0; 0; 0; 14 
59065	ID:2	data | 6; 4160; 0; 0; 0; 14 
59158	ID:2	data | 4; 4160; 6360; 62; 55; 14 
59188	ID:2	data | 1; 4160; 6360; 62; 55; 14 
59233	ID:2	data | 7; 4160; 0; 0; 0; 22 
59523	ID:2	data | 9; 4160; 0; 0; 0; 14 
59542	ID:2	data | 5; 4160; 0; 0; 0; 14 
59710	ID:2	data | 3; 4160; 6360; 62; 55; 14 
61179	ID:2	data | 7; 4160; 0; 0; 0; 23 
62793	ID:2	data | 8; 4160; 0; 0; 0; 15 
62979	ID:2	data | 6; 4160; 0; 0; 0; 15 
63065	ID:2	data | 4; 4160; 6360; 48; 41; 15 
63096	ID:2	data | 1; 4160; 6360; 48; 41; 15 
63431	ID:2	data | 9; 4160; 0; 0; 0; 15 
63445	ID:2	data | 5; 4160; 0; 0; 0; 15 
63613	ID:2	data | 3; 4160; 6360; 48; 41; 15 
65091	ID:2	data | 7; 4160; 0; 0; 0; 24 
66092	ID:2	network | 8; 6; 3; 1; 57; -15; 0; 2; 7; |  | 6;9;
66215	ID:2	network | 2; 255; 255; 1; 63; 0; 3; 3; 7; | 4:0; 1:0; 3:0;  | 4;1;3;
66255	ID:2	network | 6; 3; 2; 1; 55; -18; 1; 4; 7; | 8:0;  | 8;4;9;3;
66341	ID:2	network | 4; 2; 1; 1; 61; -17; 1; 6; 7; | 9:0;  | 2;6;1;5;9;3;
66368	ID:2	network | 1; 2; 1; 1; 61; -21; 1; 3; 7; | 5:0;  | 2;4;5;
66428	ID:2	network | 7; 5; 3; 1; 60; -14; 0; 2; 7; |  | 5;9;
66714	ID:2	network | 9; 4; 2; 1; 61; -34; 0; 5; 7; |  | 8;6;4;7;5;
66726	ID:2	network | 5; 1; 2; 1; 55; -14; 1; 4; 7; | 7:0;  | 4;1;7;9;
66759	ID:2	data | 8; 4160; 0; 0; 0; 16 
66881	ID:2	data | 6; 4160; 0; 0; 0; 16 
66970	ID:2	data | 4; 4160; 6360; 20; 13; 16 
67003	ID:2	data | 1; 4160; 6360; 20; 13; 16 
67035	ID:2	data | 7; 4160; 0; 0; 0; 25 
67337	ID:2	data | 9; 4160; 0; 0; 0; 16 
67348	ID:2	data | 5; 4160; 0; 0; 0; 16 
67517	ID:2	data | 3; 4160; 6360; 20; 13; 16 
68991	ID:2	data | 7; 4160; 0; 0; 0; 26 
70607	ID:2	data | 8; 4160; 0; 0; 0; 17 
70784	ID:2	data | 6; 4160; 0; 0; 0; 17 
70876	ID:2	data | 4; 4160; 6360; 248; 241; 17 
70904	ID:2	data | 1; 4160; 6360; 248; 241; 17 
70942	ID:2	data | 7; 4160; 0; 0; 0; 27 
71239	ID:2	data | 9; 4160; 0; 0; 0; 17 
71258	ID:2	data | 5; 4160; 0; 0; 0; 17 
71423	ID:2	data | 3; 4160; 6360; 248; 241; 17 
74524	ID:2	data | 8; 4160; 0; 0; 0; 18 
74693	ID:2	data | 6; 4160; 0; 0; 0; 18 
74776	ID:2	data | 4; 4160; 6360; 234; 227; 18 
74813	ID:2	data | 1; 4160; 6360; 234; 227; 18 
74843	ID:2	data | 7; 4160; 0; 0; 0; 28 
74928	ID:2	network | 8; 6; 3; 1; 66; -15; 0; 2; 8; |  | 6;9;
75053	ID:2	network | 2; 255; 255; 1; 72; 0; 3; 3; 8; | 4:1; 1:1; 3:0;  | 4;1;3;
75089	ID:2	network | 6; 3; 2; 1; 64; -18; 1; 4; 8; | 8:1;  | 8;4;9;3;
75148	ID:2	data | 9; 4160; 0; 0; 0; 18 
75156	ID:2	data | 5; 4160; 0; 0; 0; 18 
75181	ID:2	network | 4; 2; 1; 1; 70; -17; 1; 6; 8; | 9:1;  | 2;6;1;5;9;3;
75214	ID:2	network | 1; 2; 1; 1; 70; -21; 1; 3; 8; | 5:1;  | 2;4;5;
75259	ID:2	network | 7; 5; 3; 1; 69; -14; 0; 2; 8; |  | 5;9;
75328	ID:2	data | 3; 4160; 6360; 234; 227; 18 
75555	ID:2	network | 9; 4; 2; 1; 70; -34; 0; 5; 8; |  | 8;6;4;7;5;
75567	ID:2	network | 5; 1; 2; 1; 64; -14; 1; 4; 8; | 7:1;  | 4;1;7;9;
75730	ID:2	network | 3; 2; 1; 1; 70; -23; 1; 3; 7; | 6:1;  | 2;6;4;
76808	ID:2	data | 7; 4160; 0; 0; 0; 29 
78432	ID:2	data | 8; 4160; 0; 0; 0; 19 
78600	ID:2	data | 6; 4160; 0; 0; 0; 19 
78687	ID:2	data | 4; 4160; 6360; 206; 199; 19 
78720	ID:2	data | 1; 4160; 6360; 206; 199; 19 
78767	ID:2	data | 7; 4160; 0; 0; 0; 30 
79050	ID:2	data | 9; 4160; 0; 0; 0; 19 
79062	ID:2	data | 5; 4160; 0; 0; 0; 19 
79238	ID:2	data | 3; 4160; 6360; 206; 199; 19 
80705	ID:2	data | 7; 4160; 0; 0; 0; 31 
82334	ID:2	data | 8; 4160; 0; 0; 0; 20 
82506	ID:2	data | 6; 4160; 0; 0; 0; 20 
82593	ID:2	data | 4; 4160; 6360; 192; 185; 20 
82623	ID:2	data | 1; 4160; 6360; 192; 185; 20 
82963	ID:2	data | 9; 4160; 0; 0; 0; 20 
82969	ID:2	data | 5; 4160; 0; 0; 0; 20 
83149	ID:2	data | 3; 4160; 6360; 192; 185; 20 
83766	ID:2	network | 8; 6; 3; 1; 75; -15; 0; 2; 9; |  | 6;9;
83891	ID:2	network | 2; 255; 255; 1; 81; 0; 3; 3; 9; | 4:1; 1:1; 3:1;  | 4;1;3;
83926	ID:2	network | 6; 3; 2; 1; 73; -18; 1; 4; 9; | 8:1;  | 8;4;9;3;
84014	ID:2	network | 4; 2; 1; 1; 79; -17; 1; 6; 9; | 9:1;  | 2;6;1;5;9;3;
84052	ID:2	network | 1; 2; 1; 1; 79; -21; 1; 3; 9; | 5:1;  | 2;4;5;
84093	ID:2	network | 7; 5; 3; 1; 78; -14; 0; 2; 9; |  | 5;9;
84390	ID:2	network | 9; 4; 2; 1; 79; -34; 0; 5; 9; |  | 8;6;4;7;5;
84402	ID:2	network | 5; 1; 2; 1; 73; -14; 1; 4; 9; | 7:1;  | 4;1;7;9;
84561	ID:2	network | 3; 2; 1; 1; 79; -23; 1; 3; 8; | 6:1;  | 2;6;4;
84629	ID:2	data | 7; 4160; 0; 0; 0; 32 
86241	ID:2	data | 8; 4160; 0; 0; 0; 21 
86406	ID:2	data | 6; 4160; 0; 0; 0; 21 
86501	ID:2	data | 4; 4160; 6360; 164; 157; 21 
86536	ID:2	data | 1; 4160; 6360; 164; 157; 21 
86581	ID:2	data | 7; 4160; 0; 0; 0; 33 
86867	ID:2	data | 9; 4160; 0; 0; 0; 21 
86874	ID:2	data | 5; 4160; 0; 0; 0; 21 
87054	ID:2	data | 3; 4160; 6360; 164; 157; 21 
90313	ID:2	data | 6; 4160; 0; 0; 0; 22 
90405	ID:2	data | 4; 4160; 6360; 136; 129; 22 
90436	ID:2	data | 1; 4160; 6360; 136; 129; 22 
90782	ID:2	data | 9; 4160; 0; 0; 0; 22 
90789	ID:2	data | 5; 4160; 0; 0; 0; 22 
90957	ID:2	data | 3; 4160; 6360; 136; 129; 22 
92601	ID:2	network | 8; 6; 3; 1; 84; -15; 0; 2; 10; |  | 6;9;
92729	ID:2	network | 2; 255; 255; 1; 90; 0; 3; 3; 10; | 4:2; 1:2; 3:2;  | 4;1;3;
92762	ID:2	network | 6; 3; 2; 1; 82; -18; 1; 4; 10; | 8:0;  | 8;4;9;3;
92854	ID:2	network | 4; 2; 1; 1; 88; -17; 1; 6; 10; | 9:2;  | 2;6;1;5;9;3;
92886	ID:2	network | 1; 2; 1; 1; 88; -21; 1; 3; 10; | 5:2;  | 2;4;5;
93228	ID:2	network | 9; 4; 2; 1; 88; -34; 0; 5; 10; |  | 8;6;4;7;5;
93240	ID:2	network | 5; 1; 2; 1; 82; -14; 1; 4; 10; | 7:0;  | 4;1;7;9;
93406	ID:2	network | 3; 2; 1; 1; 88; -23; 1; 3; 9; | 6:1;  | 2;6;4;
94226	ID:2	data | 6; 4160; 0; 0; 0; 23 
94311	ID:2	data | 4; 4160; 6360; 122; 115; 23 
94346	ID:2	data | 1; 4160; 6360; 122; 115; 23 
94682	ID:2	data | 9; 4160; 0; 0; 0; 23 
94690	ID:2	data | 5; 4160; 0; 0; 0; 23 
94863	ID:2	data | 3; 4160; 6360; 122; 115; 23 
98123	ID:2	data | 6; 4160; 0; 0; 0; 24 
98216	ID:2	data | 4; 4160; 6360; 94; 87; 24 
98255	ID:2	data | 1; 4160; 6360; 94; 87; 24 
98586	ID:2	data | 9; 4160; 0; 0; 0; 24 
98597	ID:2	data | 5; 4160; 0; 0; 0; 24 
98771	ID:2	data | 3; 4160; 6360; 94; 87; 24 
101435	ID:2	network | 8; 6; 3; 1; 93; -15; 0; 2; 11; |  | 6;9;
101567	ID:2	network | 2; 255; 255; 1; 99; 0; 3; 3; 11; | 4:0; 1:0; 3:0;  | 4;1;3;
101610	ID:2	network | 6; 3; 2; 1; 91; -18; 1; 4; 11; | 8:0;  | 8;4;9;3;
101687	ID:2	network | 4; 2; 1; 1; 97; -17; 1; 6; 11; | 9:0;  | 2;6;1;5;9;3;
101724	ID:2	network | 1; 2; 1; 1; 97; -21; 1; 3; 11; | 5:0;  | 2;4;5;
102038	ID:2	data | 6; 4160; 0; 0; 0; 25 
